start|hour|trips|latitude|longitude
(40.754,-73.974)|20|5907|40.754|-73.974
(40.754,-73.974)|21|6879|40.754|-73.974
(40.754,-73.974)|22|6189|40.754|-73.974
(40.754,-73.974)|23|4036|40.754|-73.974
(40.754,-73.976)|0|1584|40.754|-73.976
(40.754,-73.976)|1|751|40.754|-73.976
(40.754,-73.976)|2|354|40.754|-73.976
(40.754,-73.976)|3|183|40.754|-73.976
(40.754,-73.976)|4|83|40.754|-73.976
(40.754,-73.976)|5|96|40.754|-73.976
(40.754,-73.976)|6|372|40.754|-73.976
(40.754,-73.976)|7|1089|40.754|-73.976
(40.754,-73.976)|8|1723|40.754|-73.976
(40.754,-73.976)|9|1730|40.754|-73.976
(40.754,-73.976)|10|1754|40.754|-73.976
(40.754,-73.976)|11|2037|40.754|-73.976
(40.754,-73.976)|12|2140|40.754|-73.976
(40.754,-73.976)|13|1997|40.754|-73.976
(40.754,-73.976)|14|2165|40.754|-73.976
(40.754,-73.976)|15|2072|40.754|-73.976
(40.754,-73.976)|16|1529|40.754|-73.976
(40.754,-73.976)|17|2241|40.754|-73.976
(40.754,-73.976)|18|2536|40.754|-73.976
(40.754,-73.976)|19|2643|40.754|-73.976
(40.754,-73.976)|20|2977|40.754|-73.976
(40.754,-73.976)|21|3511|40.754|-73.976
(40.754,-73.976)|22|3426|40.754|-73.976
(40.754,-73.976)|23|2465|40.754|-73.976
(40.754,-73.977)|0|1868|40.754|-73.977
(40.754,-73.977)|1|926|40.754|-73.977
(40.754,-73.977)|2|366|40.754|-73.977
(40.754,-73.977)|3|183|40.754|-73.977
(40.754,-73.977)|4|122|40.754|-73.977
(40.754,-73.977)|5|311|40.754|-73.977
(40.754,-73.977)|6|1016|40.754|-73.977
(40.754,-73.977)|7|3358|40.754|-73.977
(40.754,-73.977)|8|4996|40.754|-73.977
(40.754,-73.977)|9|4631|40.754|-73.977
(40.754,-73.977)|10|3707|40.754|-73.977
(40.754,-73.977)|11|3853|40.754|-73.977
(40.754,-73.977)|12|3805|40.754|-73.977
(40.754,-73.977)|13|3575|40.754|-73.977
(40.754,-73.977)|14|3948|40.754|-73.977
(40.754,-73.977)|15|3420|40.754|-73.977
(40.754,-73.977)|16|3024|40.754|-73.977
(40.754,-73.977)|17|4496|40.754|-73.977
(40.754,-73.977)|18|6194|40.754|-73.977
(40.754,-73.977)|19|6665|40.754|-73.977
(40.754,-73.977)|20|6667|40.754|-73.977
(40.754,-73.977)|21|7248|40.754|-73.977
(40.754,-73.977)|22|5697|40.754|-73.977
(40.754,-73.977)|23|3475|40.754|-73.977
(40.754,-73.978)|0|1790|40.754|-73.978
(40.754,-73.978)|1|945|40.754|-73.978
(40.754,-73.978)|2|404|40.754|-73.978
(40.754,-73.978)|3|262|40.754|-73.978
(40.754,-73.978)|4|208|40.754|-73.978
(40.754,-73.978)|5|524|40.754|-73.978
(40.754,-73.978)|6|1830|40.754|-73.978
(40.754,-73.978)|7|4573|40.754|-73.978
(40.754,-73.978)|8|6930|40.754|-73.978
(40.754,-73.978)|9|6921|40.754|-73.978
(40.754,-73.978)|10|6635|40.754|-73.978
(40.754,-73.978)|11|7121|40.754|-73.978
(40.754,-73.978)|12|7018|40.754|-73.978
(40.754,-73.978)|13|6748|40.754|-73.978
(40.754,-73.978)|14|7372|40.754|-73.978
(40.754,-73.978)|15|6472|40.754|-73.978
(40.754,-73.978)|16|5634|40.754|-73.978
(40.754,-73.978)|17|6824|40.754|-73.978
(40.754,-73.978)|18|8041|40.754|-73.978
(40.754,-73.978)|19|7815|40.754|-73.978
(40.754,-73.978)|20|7309|40.754|-73.978
(40.754,-73.978)|21|7300|40.754|-73.978
(40.754,-73.978)|22|5257|40.754|-73.978
(40.754,-73.978)|23|3231|40.754|-73.978
(40.754,-73.979)|0|1266|40.754|-73.979
(40.754,-73.979)|1|799|40.754|-73.979
(40.754,-73.979)|2|336|40.754|-73.979
(40.754,-73.979)|3|144|40.754|-73.979
(40.754,-73.979)|4|96|40.754|-73.979
(40.754,-73.979)|5|246|40.754|-73.979
(40.754,-73.979)|6|860|40.754|-73.979
(40.754,-73.979)|7|1763|40.754|-73.979
(40.754,-73.979)|8|2870|40.754|-73.979
(40.754,-73.979)|9|3085|40.754|-73.979
(40.754,-73.979)|10|3421|40.754|-73.979
(40.754,-73.979)|11|3861|40.754|-73.979
(40.754,-73.979)|12|3913|40.754|-73.979
(40.754,-73.979)|13|3891|40.754|-73.979
(40.754,-73.979)|14|3941|40.754|-73.979
(40.754,-73.979)|15|3429|40.754|-73.979
(40.754,-73.979)|16|2698|40.754|-73.979
(40.754,-73.979)|17|2497|40.754|-73.979
(40.754,-73.979)|18|2883|40.754|-73.979
(40.754,-73.979)|19|2883|40.754|-73.979
(40.754,-73.979)|20|2831|40.754|-73.979
(40.754,-73.979)|21|2926|40.754|-73.979
(40.754,-73.979)|22|2556|40.754|-73.979
(40.754,-73.979)|23|1753|40.754|-73.979
(40.754,-73.98)|0|1609|40.754|-73.98
(40.754,-73.98)|1|724|40.754|-73.98
(40.754,-73.98)|2|404|40.754|-73.98
(40.754,-73.98)|3|242|40.754|-73.98
(40.754,-73.98)|4|189|40.754|-73.98
(40.754,-73.98)|5|275|40.754|-73.98
(40.754,-73.98)|6|737|40.754|-73.98
(40.754,-73.98)|7|1565|40.754|-73.98
(40.754,-73.98)|8|3207|40.754|-73.98
(40.754,-73.98)|9|4085|40.754|-73.98
(40.754,-73.98)|10|3805|40.754|-73.98
(40.754,-73.98)|11|4310|40.754|-73.98
(40.754,-73.98)|12|4722|40.754|-73.98
(40.754,-73.98)|13|4546|40.754|-73.98
(40.754,-73.98)|14|4538|40.754|-73.98
(40.754,-73.98)|15|4016|40.754|-73.98
(40.754,-73.98)|16|3175|40.754|-73.98
(40.754,-73.98)|17|3158|40.754|-73.98
(40.754,-73.98)|18|3944|40.754|-73.98
(40.754,-73.98)|19|4166|40.754|-73.98
(40.754,-73.98)|20|3511|40.754|-73.98
(40.754,-73.98)|21|3148|40.754|-73.98
(40.754,-73.98)|22|3368|40.754|-73.98
(40.754,-73.98)|23|2601|40.754|-73.98
(40.754,-73.981)|0|2505|40.754|-73.981
(40.754,-73.981)|1|1147|40.754|-73.981
(40.754,-73.981)|2|639|40.754|-73.981
(40.754,-73.981)|3|324|40.754|-73.981
(40.754,-73.981)|4|259|40.754|-73.981
(40.754,-73.981)|5|328|40.754|-73.981
(40.754,-73.981)|6|972|40.754|-73.981
(40.754,-73.981)|7|1821|40.754|-73.981
(40.754,-73.981)|8|3786|40.754|-73.981
(40.754,-73.981)|9|4589|40.754|-73.981
(40.754,-73.981)|10|4158|40.754|-73.981
(40.754,-73.981)|11|4704|40.754|-73.981
(40.754,-73.981)|12|5261|40.754|-73.981
(40.754,-73.981)|13|4921|40.754|-73.981
(40.754,-73.981)|14|4890|40.754|-73.981
(40.754,-73.981)|15|4194|40.754|-73.981
(40.754,-73.981)|16|3123|40.754|-73.981
(40.754,-73.981)|17|3188|40.754|-73.981
(40.754,-73.981)|18|4240|40.754|-73.981
(40.754,-73.981)|19|4519|40.754|-73.981
(40.754,-73.981)|20|4307|40.754|-73.981
(40.754,-73.981)|21|3824|40.754|-73.981
(40.754,-73.981)|22|4127|40.754|-73.981
(40.754,-73.981)|23|3932|40.754|-73.981
(40.754,-73.985)|0|2897|40.754|-73.985
(40.754,-73.985)|1|2285|40.754|-73.985
(40.754,-73.985)|2|1993|40.754|-73.985
(40.754,-73.985)|3|1882|40.754|-73.985
(40.754,-73.985)|4|1637|40.754|-73.985
(40.754,-73.985)|5|585|40.754|-73.985
(40.754,-73.985)|6|791|40.754|-73.985
(40.754,-73.985)|7|1132|40.754|-73.985
(40.754,-73.985)|8|1858|40.754|-73.985
(40.754,-73.985)|9|3236|40.754|-73.985
(40.754,-73.985)|10|4049|40.754|-73.985
(40.754,-73.985)|11|4994|40.754|-73.985
(40.754,-73.985)|12|5684|40.754|-73.985
(40.754,-73.985)|13|5759|40.754|-73.985
(40.754,-73.985)|14|5814|40.754|-73.985
(40.754,-73.985)|15|5236|40.754|-73.985
(40.754,-73.985)|16|4036|40.754|-73.985
(40.754,-73.985)|17|3987|40.754|-73.985
(40.754,-73.985)|18|4547|40.754|-73.985
(40.754,-73.985)|19|4957|40.754|-73.985
(40.754,-73.985)|20|5467|40.754|-73.985
(40.754,-73.985)|21|5256|40.754|-73.985
(40.754,-73.985)|22|4748|40.754|-73.985
(40.754,-73.985)|23|3911|40.754|-73.985
(40.754,-73.986)|0|658|40.754|-73.986
(40.754,-73.986)|1|688|40.754|-73.986
(40.754,-73.986)|2|761|40.754|-73.986
(40.754,-73.986)|3|1009|40.754|-73.986
(40.754,-73.986)|4|623|40.754|-73.986
(40.754,-73.986)|5|255|40.754|-73.986
(40.754,-73.986)|6|323|40.754|-73.986
(40.754,-73.986)|7|512|40.754|-73.986
(40.754,-73.986)|8|933|40.754|-73.986
(40.754,-73.986)|9|982|40.754|-73.986
(40.754,-73.986)|10|1114|40.754|-73.986
(40.754,-73.986)|11|1205|40.754|-73.986
(40.754,-73.986)|12|1185|40.754|-73.986
(40.754,-73.986)|13|1202|40.754|-73.986
(40.754,-73.986)|14|1235|40.754|-73.986
(40.754,-73.986)|15|1135|40.754|-73.986
(40.754,-73.986)|16|890|40.754|-73.986
(40.754,-73.986)|17|973|40.754|-73.986
(40.754,-73.986)|18|1197|40.754|-73.986
(40.754,-73.986)|19|1204|40.754|-73.986
(40.754,-73.986)|20|1094|40.754|-73.986
(40.754,-73.986)|21|795|40.754|-73.986
(40.754,-73.986)|22|807|40.754|-73.986
(40.754,-73.986)|23|694|40.754|-73.986
(40.754,-73.988)|0|2577|40.754|-73.988
(40.754,-73.988)|1|1606|40.754|-73.988
(40.754,-73.988)|2|945|40.754|-73.988
(40.754,-73.988)|3|750|40.754|-73.988
(40.754,-73.988)|4|672|40.754|-73.988
(40.754,-73.988)|5|529|40.754|-73.988
(40.754,-73.988)|6|1583|40.754|-73.988
(40.754,-73.988)|7|2565|40.754|-73.988
(40.754,-73.988)|8|4388|40.754|-73.988
(40.754,-73.988)|9|4895|40.754|-73.988
(40.754,-73.988)|10|4592|40.754|-73.988
(40.754,-73.988)|11|4622|40.754|-73.988
(40.754,-73.988)|12|5045|40.754|-73.988
(40.754,-73.988)|13|4940|40.754|-73.988
(40.754,-73.988)|14|5092|40.754|-73.988
(40.754,-73.988)|15|4526|40.754|-73.988
(40.754,-73.988)|16|3651|40.754|-73.988
(40.754,-73.988)|17|3751|40.754|-73.988
(40.754,-73.988)|18|4931|40.754|-73.988
(40.754,-73.988)|19|5433|40.754|-73.988
(40.754,-73.988)|20|4338|40.754|-73.988
(40.754,-73.988)|21|3240|40.754|-73.988
(40.754,-73.988)|22|3071|40.754|-73.988
(40.754,-73.988)|23|3077|40.754|-73.988
(40.754,-73.992)|0|3711|40.754|-73.992
(40.754,-73.992)|1|2522|40.754|-73.992
(40.754,-73.992)|2|1685|40.754|-73.992
(40.754,-73.992)|3|1439|40.754|-73.992
(40.754,-73.992)|4|1377|40.754|-73.992
(40.754,-73.992)|5|1086|40.754|-73.992
(40.754,-73.992)|6|1761|40.754|-73.992
(40.754,-73.992)|7|3078|40.754|-73.992
(40.754,-73.992)|8|5045|40.754|-73.992
(40.754,-73.992)|9|6881|40.754|-73.992
(40.754,-73.992)|10|6337|40.754|-73.992
(40.754,-73.992)|11|6659|40.754|-73.992
(40.754,-73.992)|12|6874|40.754|-73.992
(40.754,-73.992)|13|6665|40.754|-73.992
(40.754,-73.992)|14|6474|40.754|-73.992
(40.754,-73.992)|15|6065|40.754|-73.992
(40.754,-73.992)|16|4977|40.754|-73.992
(40.754,-73.992)|17|5310|40.754|-73.992
(40.754,-73.992)|18|6721|40.754|-73.992
(40.754,-73.992)|19|7017|40.754|-73.992
(40.754,-73.992)|20|6709|40.754|-73.992
(40.754,-73.992)|21|6214|40.754|-73.992
(40.754,-73.992)|22|5664|40.754|-73.992
(40.754,-73.992)|23|4744|40.754|-73.992
(40.754,-73.996)|0|2096|40.754|-73.996
(40.754,-73.996)|1|1212|40.754|-73.996
(40.754,-73.996)|2|719|40.754|-73.996
(40.754,-73.996)|3|479|40.754|-73.996
(40.754,-73.996)|4|423|40.754|-73.996
(40.754,-73.996)|5|454|40.754|-73.996
(40.754,-73.996)|6|932|40.754|-73.996
(40.754,-73.996)|7|1144|40.754|-73.996
(40.754,-73.996)|8|1569|40.754|-73.996
(40.754,-73.996)|9|2347|40.754|-73.996
(40.754,-73.996)|10|2401|40.754|-73.996
(40.754,-73.996)|11|2783|40.754|-73.996
(40.754,-73.996)|12|3016|40.754|-73.996
(40.754,-73.996)|13|3047|40.754|-73.996
(40.754,-73.996)|14|3008|40.754|-73.996
(40.754,-73.996)|15|2938|40.754|-73.996
(40.754,-73.996)|16|3090|40.754|-73.996
(40.754,-73.996)|17|3524|40.754|-73.996
(40.754,-73.996)|18|4142|40.754|-73.996
(40.754,-73.996)|19|4193|40.754|-73.996
(40.754,-73.996)|20|3562|40.754|-73.996
(40.754,-73.996)|21|3331|40.754|-73.996
(40.754,-73.996)|22|3459|40.754|-73.996
(40.754,-73.996)|23|3292|40.754|-73.996
(40.755,-73.939)|0|58|40.755|-73.939
(40.755,-73.939)|1|58|40.755|-73.939
(40.755,-73.939)|2|35|40.755|-73.939
(40.755,-73.939)|3|22|40.755|-73.939
(40.755,-73.939)|4|19|40.755|-73.939
(40.755,-73.939)|5|29|40.755|-73.939
(40.755,-73.939)|6|48|40.755|-73.939
(40.755,-73.939)|7|83|40.755|-73.939
(40.755,-73.939)|8|89|40.755|-73.939
(40.755,-73.939)|9|93|40.755|-73.939
(40.755,-73.939)|10|79|40.755|-73.939
(40.755,-73.939)|11|69|40.755|-73.939
(40.755,-73.939)|12|81|40.755|-73.939
(40.755,-73.939)|13|81|40.755|-73.939
(40.755,-73.939)|14|88|40.755|-73.939
(40.755,-73.939)|15|88|40.755|-73.939
(40.755,-73.939)|16|67|40.755|-73.939
(40.755,-73.939)|17|59|40.755|-73.939
(40.755,-73.939)|18|107|40.755|-73.939
(40.755,-73.939)|19|91|40.755|-73.939
(40.755,-73.939)|20|87|40.755|-73.939
(40.755,-73.939)|21|84|40.755|-73.939
(40.755,-73.939)|22|93|40.755|-73.939
(40.755,-73.939)|23|75|40.755|-73.939
(40.755,-73.965)|0|1368|40.755|-73.965
(40.755,-73.965)|1|904|40.755|-73.965
(40.755,-73.965)|2|612|40.755|-73.965
(40.755,-73.965)|3|429|40.755|-73.965
(40.755,-73.965)|4|413|40.755|-73.965
(40.755,-73.965)|5|1151|40.755|-73.965
(40.755,-73.965)|6|2310|40.755|-73.965
(40.755,-73.965)|7|6039|40.755|-73.965
(40.755,-73.965)|8|7439|40.755|-73.965
(40.755,-73.965)|9|6563|40.755|-73.965
(40.755,-73.965)|10|5704|40.755|-73.965
(40.755,-73.965)|11|4922|40.755|-73.965
(40.755,-73.965)|12|5033|40.755|-73.965
(40.755,-73.965)|13|4502|40.755|-73.965
(40.755,-73.965)|14|4322|40.755|-73.965
(40.755,-73.965)|15|3537|40.755|-73.965
(40.755,-73.965)|16|2692|40.755|-73.965
(40.755,-73.965)|17|3519|40.755|-73.965
(40.755,-73.965)|18|4728|40.755|-73.965
(40.755,-73.965)|19|5081|40.755|-73.965
(40.755,-73.965)|20|4824|40.755|-73.965
(40.755,-73.965)|21|4952|40.755|-73.965
(40.755,-73.965)|22|4301|40.755|-73.965
(40.755,-73.965)|23|2732|40.755|-73.965
(40.755,-73.968)|0|7350|40.755|-73.968
(40.755,-73.968)|1|5054|40.755|-73.968
(40.755,-73.968)|2|3667|40.755|-73.968
(40.755,-73.968)|3|2687|40.755|-73.968
(40.755,-73.968)|4|2227|40.755|-73.968
(40.755,-73.968)|5|1127|40.755|-73.968
(40.755,-73.968)|6|1704|40.755|-73.968
(40.755,-73.968)|7|2996|40.755|-73.968
(40.755,-73.968)|8|3445|40.755|-73.968
(40.755,-73.968)|9|3229|40.755|-73.968
(40.755,-73.968)|10|3113|40.755|-73.968
(40.755,-73.968)|11|3435|40.755|-73.968
(40.755,-73.968)|12|3992|40.755|-73.968
(40.755,-73.968)|13|4340|40.755|-73.968
(40.755,-73.968)|14|4202|40.755|-73.968
(40.755,-73.968)|15|3654|40.755|-73.968
(40.755,-73.968)|16|3871|40.755|-73.968
(40.755,-73.968)|17|5166|40.755|-73.968
(40.755,-73.968)|18|7158|40.755|-73.968
(40.755,-73.968)|19|8985|40.755|-73.968
(40.755,-73.968)|20|10583|40.755|-73.968
(40.755,-73.968)|21|12736|40.755|-73.968
(40.755,-73.968)|22|12951|40.755|-73.968
(40.755,-73.968)|23|10173|40.755|-73.968
(40.755,-73.969)|0|4146|40.755|-73.969
(40.755,-73.969)|1|2580|40.755|-73.969
(40.755,-73.969)|2|1591|40.755|-73.969
(40.755,-73.969)|3|1105|40.755|-73.969
(40.755,-73.969)|4|949|40.755|-73.969
(40.755,-73.969)|5|1015|40.755|-73.969
(40.755,-73.969)|6|1895|40.755|-73.969
(40.755,-73.969)|7|3306|40.755|-73.969
(40.755,-73.969)|8|4956|40.755|-73.969
(40.755,-73.969)|9|3891|40.755|-73.969
(40.755,-73.969)|10|2975|40.755|-73.969
(40.755,-73.969)|11|3152|40.755|-73.969
(40.755,-73.969)|12|3218|40.755|-73.969
(40.755,-73.969)|13|3415|40.755|-73.969
(40.755,-73.969)|14|3370|40.755|-73.969
(40.755,-73.969)|15|3035|40.755|-73.969
(40.755,-73.969)|16|3274|40.755|-73.969
(40.755,-73.969)|17|4499|40.755|-73.969
(40.755,-73.969)|18|5526|40.755|-73.969
(40.755,-73.969)|19|6119|40.755|-73.969
(40.755,-73.969)|20|6581|40.755|-73.969
(40.755,-73.969)|21|7133|40.755|-73.969
(40.755,-73.969)|22|6979|40.755|-73.969
(40.755,-73.969)|23|5658|40.755|-73.969
(40.755,-73.971)|0|4305|40.755|-73.971
(40.755,-73.971)|1|2473|40.755|-73.971
(40.755,-73.971)|2|1572|40.755|-73.971
(40.755,-73.971)|3|708|40.755|-73.971
(40.755,-73.971)|4|553|40.755|-73.971
(40.755,-73.971)|5|507|40.755|-73.971
(40.755,-73.971)|6|793|40.755|-73.971
(40.755,-73.971)|7|1419|40.755|-73.971
(40.755,-73.971)|8|2162|40.755|-73.971
(40.755,-73.971)|9|2740|40.755|-73.971
(40.755,-73.971)|10|3254|40.755|-73.971
(40.755,-73.971)|11|3943|40.755|-73.971
(40.755,-73.971)|12|4537|40.755|-73.971
(40.755,-73.971)|13|4689|40.755|-73.971
(40.755,-73.971)|14|5048|40.755|-73.971
(40.755,-73.971)|15|4288|40.755|-73.971
(40.755,-73.971)|16|3331|40.755|-73.971
(40.755,-73.971)|17|4882|40.755|-73.971
(40.755,-73.971)|18|6899|40.755|-73.971
(40.755,-73.971)|19|8052|40.755|-73.971
(40.755,-73.971)|20|9187|40.755|-73.971
(40.755,-73.971)|21|11178|40.755|-73.971
(40.755,-73.971)|22|10095|40.755|-73.971
(40.755,-73.971)|23|6870|40.755|-73.971
(40.755,-73.972)|0|2050|40.755|-73.972
(40.755,-73.972)|1|1078|40.755|-73.972
(40.755,-73.972)|2|637|40.755|-73.972
(40.755,-73.972)|3|430|40.755|-73.972
(40.755,-73.972)|4|617|40.755|-73.972
(40.755,-73.972)|5|859|40.755|-73.972
(40.755,-73.972)|6|1400|40.755|-73.972
(40.755,-73.972)|7|2457|40.755|-73.972
(40.755,-73.972)|8|3569|40.755|-73.972
(40.755,-73.972)|9|3913|40.755|-73.972
(40.755,-73.972)|10|3573|40.755|-73.972
(40.755,-73.972)|11|3914|40.755|-73.972
(40.755,-73.972)|12|3931|40.755|-73.972
(40.755,-73.972)|13|3928|40.755|-73.972
(40.755,-73.972)|14|3978|40.755|-73.972
(40.755,-73.972)|15|3539|40.755|-73.972
(40.755,-73.972)|16|3147|40.755|-73.972
(40.755,-73.972)|17|3949|40.755|-73.972
(40.755,-73.972)|18|4940|40.755|-73.972
(40.755,-73.972)|19|5366|40.755|-73.972
(40.755,-73.972)|20|5088|40.755|-73.972
(40.755,-73.972)|21|5355|40.755|-73.972
(40.755,-73.972)|22|4888|40.755|-73.972
(40.755,-73.972)|23|3407|40.755|-73.972
(40.755,-73.973)|0|3571|40.755|-73.973
(40.755,-73.973)|1|2040|40.755|-73.973
(40.755,-73.973)|2|1657|40.755|-73.973
(40.755,-73.973)|3|1680|40.755|-73.973
(40.755,-73.973)|4|1601|40.755|-73.973
(40.755,-73.973)|5|1816|40.755|-73.973
(40.755,-73.973)|6|3090|40.755|-73.973
(40.755,-73.973)|7|6083|40.755|-73.973
(40.755,-73.973)|8|9170|40.755|-73.973
(40.755,-73.973)|9|8342|40.755|-73.973
(40.755,-73.973)|10|7702|40.755|-73.973
(40.755,-73.973)|11|7913|40.755|-73.973
(40.755,-73.973)|12|6974|40.755|-73.973
(40.755,-73.973)|13|6713|40.755|-73.973
(40.755,-73.973)|14|6021|40.755|-73.973
(40.755,-73.973)|15|5221|40.755|-73.973
(40.755,-73.973)|16|4964|40.755|-73.973
(40.755,-73.973)|17|7053|40.755|-73.973
(40.755,-73.973)|18|8715|40.755|-73.973
(40.755,-73.973)|19|8868|40.755|-73.973
(40.755,-73.973)|20|8631|40.755|-73.973
(40.755,-73.973)|21|8688|40.755|-73.973
(40.755,-73.973)|22|7677|40.755|-73.973
(40.755,-73.973)|23|5462|40.755|-73.973
(40.755,-73.974)|0|2763|40.755|-73.974
(40.755,-73.974)|1|2134|40.755|-73.974
(40.755,-73.974)|2|1764|40.755|-73.974
(40.755,-73.974)|3|1621|40.755|-73.974
(40.755,-73.974)|4|1196|40.755|-73.974
(40.755,-73.974)|5|780|40.755|-73.974
(40.755,-73.974)|6|1323|40.755|-73.974
(40.755,-73.974)|7|2572|40.755|-73.974
(40.755,-73.974)|8|3880|40.755|-73.974
(40.755,-73.974)|9|4032|40.755|-73.974
(40.755,-73.974)|10|3669|40.755|-73.974
(40.755,-73.974)|11|4136|40.755|-73.974
(40.755,-73.974)|12|4212|40.755|-73.974
(40.755,-73.974)|13|3879|40.755|-73.974
(40.755,-73.974)|14|3965|40.755|-73.974
(40.755,-73.974)|15|3432|40.755|-73.974
(40.755,-73.974)|16|3410|40.755|-73.974
(40.755,-73.974)|17|4489|40.755|-73.974
(40.755,-73.974)|18|4891|40.755|-73.974
(40.755,-73.974)|19|5051|40.755|-73.974
(40.755,-73.974)|20|4909|40.755|-73.974
(40.755,-73.974)|21|5333|40.755|-73.974
(40.755,-73.974)|22|4433|40.755|-73.974
(40.755,-73.974)|23|3540|40.755|-73.974
(40.755,-73.975)|0|2043|40.755|-73.975
(40.755,-73.975)|1|935|40.755|-73.975
(40.755,-73.975)|2|508|40.755|-73.975
(40.755,-73.975)|3|306|40.755|-73.975
(40.755,-73.975)|4|177|40.755|-73.975
(40.755,-73.975)|5|217|40.755|-73.975
(40.755,-73.975)|6|942|40.755|-73.975
(40.755,-73.975)|7|2668|40.755|-73.975
(40.755,-73.975)|8|4635|40.755|-73.975
(40.755,-73.975)|9|4334|40.755|-73.975
(40.755,-73.975)|10|4325|40.755|-73.975
(40.755,-73.975)|11|5012|40.755|-73.975
(40.755,-73.975)|12|5264|40.755|-73.975
(40.755,-73.975)|13|4890|40.755|-73.975
(40.755,-73.975)|14|5234|40.755|-73.975
(40.755,-73.975)|15|5226|40.755|-73.975
(40.755,-73.975)|16|4680|40.755|-73.975
(40.755,-73.975)|17|5732|40.755|-73.975
(40.755,-73.975)|18|5854|40.755|-73.975
(40.755,-73.975)|19|6161|40.755|-73.975
(40.755,-73.975)|20|5786|40.755|-73.975
(40.755,-73.975)|21|6924|40.755|-73.975
(40.755,-73.975)|22|6073|40.755|-73.975
(40.755,-73.975)|23|3623|40.755|-73.975
(40.755,-73.976)|0|3039|40.755|-73.976
(40.755,-73.976)|1|1712|40.755|-73.976
(40.755,-73.976)|2|1054|40.755|-73.976
(40.755,-73.976)|3|602|40.755|-73.976
(40.755,-73.976)|4|264|40.755|-73.976
(40.755,-73.976)|5|215|40.755|-73.976
(40.755,-73.976)|6|1020|40.755|-73.976
(40.755,-73.976)|7|2797|40.755|-73.976
(40.755,-73.976)|8|3981|40.755|-73.976
(40.755,-73.976)|9|3662|40.755|-73.976
(40.755,-73.976)|10|3772|40.755|-73.976
(40.755,-73.976)|11|4484|40.755|-73.976
(40.755,-73.976)|12|4824|40.755|-73.976
(40.755,-73.976)|13|4581|40.755|-73.976
(40.755,-73.976)|14|4718|40.755|-73.976
(40.755,-73.976)|15|4601|40.755|-73.976
(40.755,-73.976)|16|3863|40.755|-73.976
(40.755,-73.976)|17|4581|40.755|-73.976
(40.755,-73.976)|18|4781|40.755|-73.976
(40.755,-73.976)|19|4900|40.755|-73.976
(40.755,-73.976)|20|5290|40.755|-73.976
(40.755,-73.976)|21|6287|40.755|-73.976
(40.755,-73.976)|22|6052|40.755|-73.976
(40.755,-73.976)|23|4328|40.755|-73.976
(40.755,-73.977)|0|2009|40.755|-73.977
(40.755,-73.977)|1|1227|40.755|-73.977
(40.755,-73.977)|2|820|40.755|-73.977
(40.755,-73.977)|3|416|40.755|-73.977
(40.755,-73.977)|4|251|40.755|-73.977
(40.755,-73.977)|5|316|40.755|-73.977
(40.755,-73.977)|6|1214|40.755|-73.977
(40.755,-73.977)|7|2537|40.755|-73.977
(40.755,-73.977)|8|3784|40.755|-73.977
(40.755,-73.977)|9|3342|40.755|-73.977
(40.755,-73.977)|10|2930|40.755|-73.977
(40.755,-73.977)|11|3434|40.755|-73.977
(40.755,-73.977)|12|3546|40.755|-73.977
(40.755,-73.977)|13|3325|40.755|-73.977
(40.755,-73.977)|14|3524|40.755|-73.977
(40.755,-73.977)|15|3399|40.755|-73.977
(40.755,-73.977)|16|2988|40.755|-73.977
(40.755,-73.977)|17|3595|40.755|-73.977
(40.755,-73.977)|18|4517|40.755|-73.977
(40.755,-73.977)|19|4459|40.755|-73.977
(40.755,-73.977)|20|3738|40.755|-73.977
(40.755,-73.977)|21|3878|40.755|-73.977
(40.755,-73.977)|22|3897|40.755|-73.977
(40.755,-73.977)|23|3105|40.755|-73.977
(40.755,-73.978)|0|2635|40.755|-73.978
(40.755,-73.978)|1|1563|40.755|-73.978
(40.755,-73.978)|2|868|40.755|-73.978
(40.755,-73.978)|3|507|40.755|-73.978
(40.755,-73.978)|4|551|40.755|-73.978
(40.755,-73.978)|5|746|40.755|-73.978
(40.755,-73.978)|6|1897|40.755|-73.978
(40.755,-73.978)|7|3369|40.755|-73.978
(40.755,-73.978)|8|5337|40.755|-73.978
(40.755,-73.978)|9|6026|40.755|-73.978
(40.755,-73.978)|10|6267|40.755|-73.978
(40.755,-73.978)|11|6868|40.755|-73.978
(40.755,-73.978)|12|6948|40.755|-73.978
(40.755,-73.978)|13|6558|40.755|-73.978
(40.755,-73.978)|14|6902|40.755|-73.978
(40.755,-73.978)|15|6230|40.755|-73.978
(40.755,-73.978)|16|5714|40.755|-73.978
(40.755,-73.978)|17|6234|40.755|-73.978
(40.755,-73.978)|18|7354|40.755|-73.978
(40.755,-73.978)|19|7145|40.755|-73.978
(40.755,-73.978)|20|6514|40.755|-73.978
(40.755,-73.978)|21|6283|40.755|-73.978
(40.755,-73.978)|22|6209|40.755|-73.978
(40.755,-73.978)|23|4057|40.755|-73.978
(40.755,-73.979)|0|1347|40.755|-73.979
(40.755,-73.979)|1|715|40.755|-73.979
(40.755,-73.979)|2|368|40.755|-73.979
(40.755,-73.979)|3|196|40.755|-73.979
(40.755,-73.979)|4|127|40.755|-73.979
(40.755,-73.979)|5|137|40.755|-73.979
(40.755,-73.979)|6|283|40.755|-73.979
(40.755,-73.979)|7|775|40.755|-73.979
